video_id,video_path,category,binary_label,compression,split,original_fps,num_frames
id23_id31_0001,Celeb-synthesis/id23_id31_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id31_0002,Celeb-synthesis/id23_id31_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id31_0003,Celeb-synthesis/id23_id31_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id31_0005,Celeb-synthesis/id23_id31_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id31_0006,Celeb-synthesis/id23_id31_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id31_0007,Celeb-synthesis/id23_id31_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id32_0000,Celeb-synthesis/id23_id32_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id32_0001,Celeb-synthesis/id23_id32_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id32_0002,Celeb-synthesis/id23_id32_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id32_0003,Celeb-synthesis/id23_id32_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id32_0005,Celeb-synthesis/id23_id32_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id32_0006,Celeb-synthesis/id23_id32_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id32_0007,Celeb-synthesis/id23_id32_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id32_0009,Celeb-synthesis/id23_id32_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id33_0000,Celeb-synthesis/id23_id33_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id33_0001,Celeb-synthesis/id23_id33_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id33_0002,Celeb-synthesis/id23_id33_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id33_0003,Celeb-synthesis/id23_id33_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id33_0004,Celeb-synthesis/id23_id33_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id33_0005,Celeb-synthesis/id23_id33_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id33_0006,Celeb-synthesis/id23_id33_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id33_0007,Celeb-synthesis/id23_id33_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id34_0000,Celeb-synthesis/id23_id34_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id34_0001,Celeb-synthesis/id23_id34_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id34_0002,Celeb-synthesis/id23_id34_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id34_0003,Celeb-synthesis/id23_id34_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id34_0005,Celeb-synthesis/id23_id34_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id34_0006,Celeb-synthesis/id23_id34_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id34_0007,Celeb-synthesis/id23_id34_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id34_0009,Celeb-synthesis/id23_id34_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id35_0000,Celeb-synthesis/id23_id35_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id35_0002,Celeb-synthesis/id23_id35_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id35_0003,Celeb-synthesis/id23_id35_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id35_0004,Celeb-synthesis/id23_id35_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id35_0005,Celeb-synthesis/id23_id35_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id35_0006,Celeb-synthesis/id23_id35_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id35_0007,Celeb-synthesis/id23_id35_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id35_0009,Celeb-synthesis/id23_id35_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id37_0000,Celeb-synthesis/id23_id37_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id37_0001,Celeb-synthesis/id23_id37_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id37_0002,Celeb-synthesis/id23_id37_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id37_0003,Celeb-synthesis/id23_id37_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id37_0004,Celeb-synthesis/id23_id37_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id37_0005,Celeb-synthesis/id23_id37_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id37_0006,Celeb-synthesis/id23_id37_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id37_0007,Celeb-synthesis/id23_id37_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id37_0008,Celeb-synthesis/id23_id37_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id37_0009,Celeb-synthesis/id23_id37_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id38_0000,Celeb-synthesis/id23_id38_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id38_0001,Celeb-synthesis/id23_id38_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id38_0002,Celeb-synthesis/id23_id38_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id38_0003,Celeb-synthesis/id23_id38_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id38_0004,Celeb-synthesis/id23_id38_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id38_0005,Celeb-synthesis/id23_id38_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id38_0006,Celeb-synthesis/id23_id38_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id38_0007,Celeb-synthesis/id23_id38_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id3_0000,Celeb-synthesis/id23_id3_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id3_0001,Celeb-synthesis/id23_id3_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id3_0002,Celeb-synthesis/id23_id3_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id3_0003,Celeb-synthesis/id23_id3_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id3_0004,Celeb-synthesis/id23_id3_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id3_0005,Celeb-synthesis/id23_id3_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id3_0006,Celeb-synthesis/id23_id3_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id3_0007,Celeb-synthesis/id23_id3_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id3_0009,Celeb-synthesis/id23_id3_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id4_0000,Celeb-synthesis/id23_id4_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id4_0001,Celeb-synthesis/id23_id4_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id4_0002,Celeb-synthesis/id23_id4_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id4_0003,Celeb-synthesis/id23_id4_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id4_0004,Celeb-synthesis/id23_id4_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id4_0005,Celeb-synthesis/id23_id4_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id4_0006,Celeb-synthesis/id23_id4_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id4_0007,Celeb-synthesis/id23_id4_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id4_0009,Celeb-synthesis/id23_id4_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id6_0000,Celeb-synthesis/id23_id6_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id6_0001,Celeb-synthesis/id23_id6_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id6_0002,Celeb-synthesis/id23_id6_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id6_0003,Celeb-synthesis/id23_id6_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id6_0004,Celeb-synthesis/id23_id6_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id6_0005,Celeb-synthesis/id23_id6_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id6_0006,Celeb-synthesis/id23_id6_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id6_0007,Celeb-synthesis/id23_id6_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id6_0009,Celeb-synthesis/id23_id6_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id23_id9_0000,Celeb-synthesis/id23_id9_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,318
id23_id9_0001,Celeb-synthesis/id23_id9_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id23_id9_0002,Celeb-synthesis/id23_id9_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id23_id9_0003,Celeb-synthesis/id23_id9_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,186
id23_id9_0004,Celeb-synthesis/id23_id9_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,307
id23_id9_0005,Celeb-synthesis/id23_id9_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id9_0006,Celeb-synthesis/id23_id9_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,314
id23_id9_0007,Celeb-synthesis/id23_id9_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,306
id23_id9_0008,Celeb-synthesis/id23_id9_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id23_id9_0009,Celeb-synthesis/id23_id9_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,316
id24_id19_0000,Celeb-synthesis/id24_id19_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id19_0002,Celeb-synthesis/id24_id19_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id19_0003,Celeb-synthesis/id24_id19_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id19_0004,Celeb-synthesis/id24_id19_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id19_0005,Celeb-synthesis/id24_id19_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id19_0006,Celeb-synthesis/id24_id19_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id19_0009,Celeb-synthesis/id24_id19_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id20_0000,Celeb-synthesis/id24_id20_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id20_0002,Celeb-synthesis/id24_id20_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id20_0003,Celeb-synthesis/id24_id20_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id20_0004,Celeb-synthesis/id24_id20_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id20_0005,Celeb-synthesis/id24_id20_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id20_0006,Celeb-synthesis/id24_id20_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id20_0007,Celeb-synthesis/id24_id20_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id20_0008,Celeb-synthesis/id24_id20_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id20_0009,Celeb-synthesis/id24_id20_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id21_0000,Celeb-synthesis/id24_id21_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id21_0002,Celeb-synthesis/id24_id21_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id21_0003,Celeb-synthesis/id24_id21_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id21_0004,Celeb-synthesis/id24_id21_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id21_0005,Celeb-synthesis/id24_id21_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id21_0006,Celeb-synthesis/id24_id21_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id21_0007,Celeb-synthesis/id24_id21_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id21_0008,Celeb-synthesis/id24_id21_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id21_0009,Celeb-synthesis/id24_id21_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id22_0000,Celeb-synthesis/id24_id22_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id22_0001,Celeb-synthesis/id24_id22_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,315
id24_id22_0002,Celeb-synthesis/id24_id22_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id22_0003,Celeb-synthesis/id24_id22_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id22_0004,Celeb-synthesis/id24_id22_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id22_0005,Celeb-synthesis/id24_id22_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id22_0006,Celeb-synthesis/id24_id22_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id22_0007,Celeb-synthesis/id24_id22_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id22_0008,Celeb-synthesis/id24_id22_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id22_0009,Celeb-synthesis/id24_id22_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id23_0000,Celeb-synthesis/id24_id23_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id23_0002,Celeb-synthesis/id24_id23_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id23_0003,Celeb-synthesis/id24_id23_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id23_0004,Celeb-synthesis/id24_id23_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id23_0005,Celeb-synthesis/id24_id23_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id23_0006,Celeb-synthesis/id24_id23_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id23_0007,Celeb-synthesis/id24_id23_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id23_0009,Celeb-synthesis/id24_id23_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id25_0000,Celeb-synthesis/id24_id25_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id25_0002,Celeb-synthesis/id24_id25_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id25_0003,Celeb-synthesis/id24_id25_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id25_0004,Celeb-synthesis/id24_id25_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id25_0005,Celeb-synthesis/id24_id25_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id25_0006,Celeb-synthesis/id24_id25_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id25_0007,Celeb-synthesis/id24_id25_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id25_0008,Celeb-synthesis/id24_id25_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id25_0009,Celeb-synthesis/id24_id25_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id26_0000,Celeb-synthesis/id24_id26_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id26_0002,Celeb-synthesis/id24_id26_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id26_0003,Celeb-synthesis/id24_id26_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id26_0004,Celeb-synthesis/id24_id26_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id26_0005,Celeb-synthesis/id24_id26_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id26_0006,Celeb-synthesis/id24_id26_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id26_0007,Celeb-synthesis/id24_id26_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id26_0008,Celeb-synthesis/id24_id26_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id26_0009,Celeb-synthesis/id24_id26_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id27_0000,Celeb-synthesis/id24_id27_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id27_0002,Celeb-synthesis/id24_id27_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id27_0003,Celeb-synthesis/id24_id27_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id27_0004,Celeb-synthesis/id24_id27_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id27_0005,Celeb-synthesis/id24_id27_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id27_0006,Celeb-synthesis/id24_id27_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id27_0007,Celeb-synthesis/id24_id27_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id27_0008,Celeb-synthesis/id24_id27_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id27_0009,Celeb-synthesis/id24_id27_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id24_id28_0000,Celeb-synthesis/id24_id28_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,292
id24_id28_0002,Celeb-synthesis/id24_id28_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,317
id24_id28_0003,Celeb-synthesis/id24_id28_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,319
id24_id28_0004,Celeb-synthesis/id24_id28_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id24_id28_0005,Celeb-synthesis/id24_id28_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,337
id24_id28_0006,Celeb-synthesis/id24_id28_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,339
id24_id28_0007,Celeb-synthesis/id24_id28_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,308
id24_id28_0008,Celeb-synthesis/id24_id28_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id24_id28_0009,Celeb-synthesis/id24_id28_0009.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,310
id25_id19_0002,Celeb-synthesis/id25_id19_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id19_0003,Celeb-synthesis/id25_id19_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id19_0007,Celeb-synthesis/id25_id19_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id19_0008,Celeb-synthesis/id25_id19_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id19_0010,Celeb-synthesis/id25_id19_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id20_0002,Celeb-synthesis/id25_id20_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id20_0003,Celeb-synthesis/id25_id20_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id20_0005,Celeb-synthesis/id25_id20_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id20_0007,Celeb-synthesis/id25_id20_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id20_0008,Celeb-synthesis/id25_id20_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id20_0010,Celeb-synthesis/id25_id20_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id21_0002,Celeb-synthesis/id25_id21_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id21_0003,Celeb-synthesis/id25_id21_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id21_0005,Celeb-synthesis/id25_id21_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id21_0007,Celeb-synthesis/id25_id21_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id21_0008,Celeb-synthesis/id25_id21_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id21_0010,Celeb-synthesis/id25_id21_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id22_0002,Celeb-synthesis/id25_id22_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id22_0003,Celeb-synthesis/id25_id22_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id22_0004,Celeb-synthesis/id25_id22_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,327
id25_id22_0007,Celeb-synthesis/id25_id22_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id22_0008,Celeb-synthesis/id25_id22_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id22_0010,Celeb-synthesis/id25_id22_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id23_0000,Celeb-synthesis/id25_id23_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,243
id25_id23_0002,Celeb-synthesis/id25_id23_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id23_0003,Celeb-synthesis/id25_id23_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id23_0005,Celeb-synthesis/id25_id23_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id23_0007,Celeb-synthesis/id25_id23_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id23_0008,Celeb-synthesis/id25_id23_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id23_0010,Celeb-synthesis/id25_id23_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id24_0002,Celeb-synthesis/id25_id24_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id24_0003,Celeb-synthesis/id25_id24_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id24_0005,Celeb-synthesis/id25_id24_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id24_0007,Celeb-synthesis/id25_id24_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id24_0008,Celeb-synthesis/id25_id24_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id24_0010,Celeb-synthesis/id25_id24_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id26_0000,Celeb-synthesis/id25_id26_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,243
id25_id26_0002,Celeb-synthesis/id25_id26_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id26_0003,Celeb-synthesis/id25_id26_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id26_0004,Celeb-synthesis/id25_id26_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,327
id25_id26_0005,Celeb-synthesis/id25_id26_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id26_0006,Celeb-synthesis/id25_id26_0006.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,315
id25_id26_0007,Celeb-synthesis/id25_id26_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id26_0008,Celeb-synthesis/id25_id26_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id26_0010,Celeb-synthesis/id25_id26_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id27_0002,Celeb-synthesis/id25_id27_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id27_0003,Celeb-synthesis/id25_id27_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id27_0004,Celeb-synthesis/id25_id27_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,327
id25_id27_0005,Celeb-synthesis/id25_id27_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id27_0007,Celeb-synthesis/id25_id27_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id27_0008,Celeb-synthesis/id25_id27_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id27_0010,Celeb-synthesis/id25_id27_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id25_id28_0000,Celeb-synthesis/id25_id28_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,243
id25_id28_0002,Celeb-synthesis/id25_id28_0002.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,341
id25_id28_0003,Celeb-synthesis/id25_id28_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,250
id25_id28_0005,Celeb-synthesis/id25_id28_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,309
id25_id28_0007,Celeb-synthesis/id25_id28_0007.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,321
id25_id28_0008,Celeb-synthesis/id25_id28_0008.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,323
id25_id28_0010,Celeb-synthesis/id25_id28_0010.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,355
id26_id0_0000,Celeb-synthesis/id26_id0_0000.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,327
id26_id0_0001,Celeb-synthesis/id26_id0_0001.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,320
id26_id0_0003,Celeb-synthesis/id26_id0_0003.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,249
id26_id0_0004,Celeb-synthesis/id26_id0_0004.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,350
id26_id0_0005,Celeb-synthesis/id26_id0_0005.mp4,Celeb-synthesis,0,celeb-dc,test,30.0,336
